Found 4 args.
Observation: TS3003d; Result size: 771; atts: 4
$s@who	$s@starttime	$s@endtime	$s	
D	1794.99	1796.98	Does the design fit the group of focus ? 	
C	1798.51	1800.14	I think that's a three . 	
B	1798.81	1800.54	Mm , th yeah . 	
D	1799.744	1802.3	Yeah . I think it doesn't . 	
A	1800.97	1804.96	No I think with our new radio button , I think it's uh 	
B	1802.71	1803.05	Yeah . 	
B	1805.61	1806.112	Uh 	
A	1806.01	1806.79	I think it's better . 	
B	1807.49	1809.617	We have to test it s But 	
D	1808.15	1808.79	I don't know . 	
C	1809.175	1815.85	I still I think it's too m too fancy . Too too flashy . 	
D	1810.91	1811.522	I think 	
A	1811.67	1812.287	I think it 	
D	1815.18	1820.34	I think a radio button is not exactly what older people expect to have a remote control . 	
B	1820.37	1821.51	Uh , yeah , true . 	
A	1821.73	1822.03	Yeah . 	
A	1823.91	1824.95	I would give it a four . 	
D	1829.89	1831.72	I'm not sure . I think I'd go for two . 	
B	1832.16	1833.968	I go for three . So 	
A	1833.65	1836.56	Then we have to do the three . It's the 	
D	1835.63	1835.97	'Kay . 	
D	1843.52	1847.38	Is the company company recognisable ? Well , we have the logo there . 	
A	1845.83	1847.72	Yes it is . Yeah . 	
B	1846.0	1846.59	Yeah yeah . 	
D	1848.82	1849.314	So 	
A	1852.46	1865.42	And they wanna put fashion in their products . Uh in the slogan of the company . And we have the removable front cases . So , I think it's very recognisable . Yep . 	
B	1862.16	1862.36	Yeah . 	
D	1862.62	1862.91	Yeah . 	
D	1870.38	1871.39	So that will be this . 	
D	1875.47	1877.62	I was also supposed to calculate the score , but 	
D	1879.04	1883.53	thought we would have another private thingy after this . 	
A	1881.92	1883.02	We've got a calculate it . 	
A	1884.46	1884.65	Mm ? 	
C	1885.3	1888.06	Twendag sieven an twendag . 	
D	1886.1	1888.289	Is this Like after this , are we done ? Or 	
A	1889.13	1891.59	N We've gonna We're going to evaluate it . 	
D	1889.62	1891.0	We're gonna go to our other room again . 	
D	1892.54	1895.67	Well , anyhow . These are seven factors times seven is forty 	
D	1897.09	1898.07	something . Two ? 	
D	1899.26	1900.05	No . Nine ? 	
A	1899.788	1901.59	Forty nine . 	
D	1902.45	1903.56	Uh , minus one . 	
D	1906.99	1909.869	Minus three , minus four . 	
D	1910.89	1911.57	Minus four . 	
D	1913.32	1914.99	So that would be minus eight . 	
D	1916.35	1918.34	Forty one out of forty nine . 	
A	1916.94	1917.5	Forty one . 	
A	1919.69	1920.466	That's 	
A	1925.88	1927.69	Around eighty percent . What is it ? 	
D	1926.12	1926.66	Okay . 	
D	1928.57	1931.34	Guess I'll just type that in on the bottom here . 	
A	1934.62	1937.34	That's eighty four percent . 	
A	1942.99	1945.31	I think that's a pretty nice score . 	
B	1943.01	1943.61	Hmm . 	
C	1945.66	1945.94	Yeah . 	
B	1945.96	1946.19	Yeah . 	
B	1947.984	1949.696		
D	1957.45	1961.71	Hmm . 'Kay . So that will be the evaluation . 	
A	1957.904	1958.384		
A	1961.99	1963.09	Okay . Thank you . 	
A	1966.32	1966.9	So , 	
A	1968.33	1970.91	that brings us to the project evaluation . 	
A	1975.04	1975.23	Yep . 	
A	1976.29	1983.84	Thank you . Project process . Did we move through the right phases , you think ? Along the process ? 	
D	1976.823	1977.908		
C	1984.74	1985.27	Yes . 	
B	1985.74	1987.069	Yeah . But it 	
D	1986.76	1991.45	Think we should have a should have had the finance thingy a lot earlier . 	
B	1991.39	1991.61	Yeah . 	
A	1992.15	1992.6	That's right . 	
D	1993.41	1994.42	In the design phase . 	
A	1995.22	1997.92	So lack of information about prices . 	
D	1998.36	1998.58	Yeah . 	
C	1998.53	2000.38	Yeah . That's true . 	
B	1998.6	1998.79	Yeah . 	
D	2000.08	2000.66	Definitely . 	
A	2000.83	2001.29	Okay . 	
A	2003.81	2004.848	Uh 	
A	2010.44	2014.62	Okay . Satisfaction . Was there room for creativity ? 	
D	2014.88	2015.09	No . 	
A	2016.368	2021.85	No ? It's because of the finance sheet . Yeah . 	
B	2016.816	2019.488		
D	2017.63	2019.417	Not too much . No . 	
B	2021.43	2021.8	Yeah . 	
C	2021.82	2024.347	Yeah , there w there was enough room , but the finance uh 	
D	2022.78	2023.824	Yeah , true . But 	
A	2023.94	2025.19	The room was Yeah . 	
B	2024.39	2024.71	Yeah . 	
D	2029.86	2031.57	And I would've liked to go for the 	
D	2032.74	2034.2	younger users also . 	
B	2034.48	2034.848	. 	
D	2036.38	2038.33	And just to be able to access internet and 	
D	2040.02	2040.98	get something of your own . 	
B	2041.85	2042.0	Mm . 	
A	2044.16	2045.3	Restrictions . 	
A	2049.85	2050.93	Internet access . 	
A	2053.33	2062.93	'Kay . Leadership . Was it clear what everybody had to do uh according to their roles and functions ? 	
C	2064.34	2064.83	Yes . 	
A	2064.36	2064.61	Yeah ? 	
D	2064.37	2064.58	Yeah . 	
B	2064.77	2065.0	Yeah . 	
A	2066.54	2072.81	Teamwork ? Did it work out ? Working together ? Also , you two of you with the uh last phase ? 	
B	2067.03	2067.72	So 	
C	2071.49	2072.15	Yes , was okay . 	
B	2072.22	2072.54	Yeah . 	
A	2074.65	2075.26	Nice . 	
C	2081.14	2086.87	The tasks are very structured , so you can just do step by step and it's very easy . 	
B	2085.52	2086.03	Mm-hmm . 	
D	2085.82	2086.15	Mm-hmm . 	
A	2089.232	2090.34	tasks . 	
A	2091.81	2092.15	Okay . 	
A	2093.63	2098.54	Were the means sufficient for the tasks uh we had to do ? Or were they too much ? 	
C	2099.5	2104.144	Well , the smart-board , the d d drawing is just a pain in the ass , but 	
B	2099.91	2100.49	Mm . 	
D	2104.368	2105.827		
B	2104.576	2106.011		
A	2105.36	2106.17	Smart-board . 	
C	2105.51	2107.74	The digital the digital pen is very nice . 	
B	2107.64	2107.85	Yeah . 	
A	2108.72	2112.376	If it wants to download its uh data . 	
D	2109.12	2111.665	Yeah . Yeah . 	
B	2109.31	2109.842	But 	
C	2110.55	2111.25	Yes . Yeah . 	
B	2111.2	2111.78	Uh 	
A	2117.93	2119.24	Failed download . 	
A	2123.84	2127.291	Smart-board was irritating . 	
A	2132.86	2138.62	So you rather wanted to have a flip-over ? Or something else ? 	
C	2138.11	2141.1	A flip-over or a more precise uh 	
B	2138.4	2140.345	Yeah . A flipper's uh easier , so 	
B	2141.52	2141.78	Yeah . 	
D	2142.04	2142.32	Yeah . 	
A	2142.35	2144.54	Faster as well , I think . Yeah . 	
C	2142.61	2143.61	digit Yes . 	
A	2149.52	2150.06	Flip-over . 	
B	2150.07	2173.624	But if you want to share uh of uh when you make um a picture like this uh on the presentation , it's easier to uh share it with uh other people . Uh so uh you can sh save it uh and uh put it on the internet , or uh uh in shared f uh folder or uh sh uh shared directory . So 	
A	2164.01	2164.34	Yeah . 	
D	2172.64	2175.73	Yeah , I tried to open the file on my laptop , but 	
B	2174.52	2176.44	So Yeah ? No ? 	
C	2175.74	2176.9	No . Didn't work . 	
D	2176.72	2177.62	not possible . 	
A	2177.29	2181.18	Uh you need a smart board uh application I think . 	
D	2179.8	2180.13	Yeah . 	
B	2182.2	2185.71	T can uh can you export it uh like a Yeah . 	
A	2182.59	2187.6	But I think you can Yeah . Should be possible . Yeah you can export it as image . 	
D	2185.11	2185.78	no . 	
A	2188.65	2190.361	Must Yeah must be 	
D	2190.0	2190.96	Should've done that then . 	
A	2193.72	2196.74	So the sharing of the information was uh was okay ? 	
B	2194.014	2195.841	. 	
D	2198.12	2198.63	Pen is here . 	
C	2198.64	2199.15	Yes . 	
A	2198.65	2201.41	Uh , network . Yeah , pen is here on the table . 	
B	2198.93	2199.31	Uh . 	
D	2204.644	2205.837		
B	2206.88	2208.95	Uh , yeah . 	
B	2211.44	2213.488	So you can Uh 	
A	2212.56	2216.16	Yeah . It's possible . 	
D	2215.46	2216.52	Mm . Yeah . 	
B	2215.57	2216.19	It's possible . 	
A	2217.62	2217.97	Okay . 	
B	2218.91	2219.26	Okay . 	
A	2220.26	2223.83	That's nice . Have we found new ideas for 	
A	2225.51	2227.568	having this kind of meetings ? Or 	
B	2228.3	2238.992	Um , yeah maybe um uh when we n uh just uh give the numbers of of uh 	
B	2240.17	2255.648	Uh uh o one of uh out of s uh sev Um it's uh easier to uh to do the th things that are like that on a computer . Uh , so uh just l uh like uh at u university uh 	
A	2243.3	2243.75	Yeah . 	
A	2250.87	2251.17	Yeah . 	
A	2253.0	2253.492	So 	
A	2256.09	2267.74	Yeah . So everybody puts his own score . And then it mediates the score , and you can get one Yeah . That's better . So that's uh 	
B	2256.74	2257.141	So 	
D	2257.05	2257.43	Mm-hmm . 	
B	2258.54	2258.98	Yeah . 	
D	2259.27	2259.89	Yeah . 	
B	2261.71	2262.08	Yeah . 	
C	2263.41	2263.78	Yeah . 	
A	2269.02	2269.8	How do we call ? 	
A	2281.37	2281.97	Evaluation 	
A	2284.65	2285.49	criteria . 	
A	2294.79	2295.39	Okay . 	
A	2296.67	2301.87	Mm , any more ideas ? Or questions about the project ? Or about the product ? 	
B	2304.52	2305.19	Mm . 	
A	2308.37	2310.27	Because I think 	
A	2315.0	2318.42	then that we get to our last sheet . 	
A	2320.98	2322.25	Are the costs within the budget ? 	
B	2323.41	2323.75	Mm yeah . 	
C	2323.819	2325.011		
A	2324.36	2324.67	Yeah . 	
D	2324.9	2325.32	They are . 	
C	2325.682	2330.23	Considering we are not going to make a docking station . 	
A	2326.48	2327.59	Do we 	
A	2330.05	2339.42	Docking station . That's a good point . But maybe because of the docking station the price of the remote can also be a little bit higher ? 	
B	2332.04	2332.599	. 	
D	2340.69	2341.05	Yeah . 	
A	2341.47	2344.59	Uh and I think you can compensate that as well . 	
C	2341.57	2341.99	Perhaps . 	
B	2345.04	2345.31	Mm . 	
A	2345.86	2350.53	So I think that shouldn't be the biggest problem , because it's very cheap to make as well . 	
C	2350.92	2351.35	Mm-hmm . 	
B	2351.62	2351.98	Yeah . 	
A	2352.06	2369.96	Do we think we gonna get the twelve and a half million ? Or what was it ? Fifteen fifteen million . I think we will . If we gonna export this product . It's innovative . Especially in America . People are pretty decadent . 	
D	2356.57	2357.67	Fifty grand . 	
D	2364.31	2364.58	Yeah . 	
B	2369.57	2370.66	Yeah . Mm . 	
C	2371.014	2371.523		
A	2371.18	2371.85	Sometimes . 	
D	2372.64	2376.26	Yeah , still I think I mean if we're n gonna make a scroll-button anyway 	
B	2373.13	2373.45	Yeah . 	
A	2378.12	2379.24	You can do more . 	
D	2378.12	2384.05	it'd be more for the younger people than for the older people . So maybe we should just re-focus . 	
A	2381.84	2382.16	Yeah . 	
B	2381.92	2382.18	Ah . 	
A	2385.17	2409.6	Just put it on the market for everybody . You can you can change markets where by changing the front covers . That's one thing you can change it with . So you can also try to uh reach the younger people by uh putting fancy covers on on the market . Just as a test . See how it works . That's I think a good advantage . 	
B	2387.97	2388.0	Ah . 	
D	2387.97	2390.04	Or specifically for younger people . 	
B	2394.1	2394.28	Ah . 	
D	2395.02	2395.63	That's true . 	
D	2409.19	2417.58	Yeah , I think then it would be way more uh popular with younger people than it is , than would be with 	
D	2419.22	2419.97	older people . 	
A	2420.39	2420.74	Yeah . 	
D	2421.63	2423.25	Even if it were their covers . 	
B	2423.72	2423.91	Hmm . 	
A	2423.84	2428.89	Uh , uh then I think we can have our little celebration , right now . 	
D	2425.58	2427.286	But 	
B	2428.848	2432.048		
D	2429.856	2431.22	Party party . 	
A	2430.08	2439.07	That's it . Yeah . I think we still have to fit in one more questionnaire . I think . I don't know . I didn't get a message 	
B	2434.1	2434.97	Where's the champagne ? 	
D	2435.3	2435.57	'Kay . 	
A	2440.31	2448.57	from the from ending of the Oh I think I have one now . Five more minutes ? Oh that's nice . 	
B	2443.97	2444.98	Uh , I believe y uh 	
D	2444.79	2445.22	Oh you did . 	
B	2448.15	2448.51	Okay . 	
A	2451.41	2462.56	Then we still have some questions . If somebody has some questions they can ask them now . Or we can put these in the project folder as well . Maybe that's 	
D	2461.76	2462.09	Mm-hmm . 	
B	2462.55	2462.76	Yeah . 	
C	2462.779	2464.195		
A	2466.139	2466.496		
A	2470.071	2470.918		
B	2472.599	2474.599		
A	2473.003	2473.782		
D	2476.0	2476.641		
A	2478.33	2481.37	Export as picture , I think . 	
D	2482.15	2482.63	Yeah . 	
B	2482.47	2482.76	Yeah . 	
A	2489.511	2489.986		
C	2490.144	2491.936		
D	2492.304	2492.784		
A	2496.69	2499.96	Hmm . This is another network , I guess . 	
D	2509.419	2512.292		
A	2509.42	2514.5	Does somebody see the project folder ? I don't . 	
B	2510.596	2512.608		
A	2517.24	2517.52	Hmm . 	
A	2520.84	2521.82	My Documents . 	
B	2527.21	2529.548	Uh maybe uh they will save it . So uh 	
A	2529.39	2533.74	Yeah , I'll just put it in My Documents and uh That's okay . 	
D	2530.18	2531.06	Yeah , it probably will . 	
A	2542.04	2542.89	Okay . 	
A	2546.384	2550.73	I think I'm going to make our final presentation now . 	
D	2551.48	2555.152	Oh yeah , you're supposed to make a final 	
A	2552.384	2559.95	And then I will be back in about ten minutes to show you the final presentation . 	
B	2560.07	2560.74	Okay . 	
C	2560.67	2561.44	Okay . 	
A	2561.45	2562.92	Summary of the project . 	
D	2564.21	2566.88	Are we supposed to go into our own rooms again ? 	
B	2567.01	2570.447	Uh maybe we have to fill uh another questionnaire . So uh 	
A	2568.98	2579.69	Yeah . Questionnaire . I think you all get a questionnaire in in your room . And then I'll meet you in I think about ten minutes , or something . Okay . Thank you . 	
D	2570.62	2571.02	Yeah . 	
B	2571.69	2571.98	Yeah . 	
B	2573.21	2574.371	Yeah . 	
C	2577.85	2578.35	Okay . 	
B	2578.16	2578.81	Okay . 	
A	2583.63	2586.76	Hopefully my pen will download its software . 	
D	2586.601	2587.42	Yeah . 	
A	2587.24	2587.39	Oh . 	
A	2587.99	2588.69	Or data . 	
D	2590.7	2591.56	That'd be nice . 	
